log N,time,self.uav_coord[0],self.uav_coord[1],self.gcs_coord[0],self.gcs_coord[1],self.uav_alt,self.gcs_alt,self.goal_pose[0],self.goal_pose[1],self.goal_pose[2],self.uav_heading,self.gcs_heading,self.uav_vel[0],self.uav_vel[1],self.uav_vel[2],self.gcs_vel[0],self.gcs_vel[1],self.gcs_vel[2],self.uav_pose[0],self.uav_pose[1],self.uav_pose[2],self.goal_pose[0],self.goal_pose[1],self.goal_pose[2],self.goal_mode,self.L, roll_cmd,pitch_cmd,yaw_cmd,thr_cmd,self.voltage,self.current  
757,0,43.684383,-72.233469,43.684310,-72.233300,0.020000,-0.830000,1.570000,0.000000,10.000000,3.054180,0.277999,0.260000,0.030000,-0.030000,-0.020000,0.000000,-0.030000,1.517186,-1.833308,15.862810,1.570000,0.000000,10.000000,0.000000,0.000000,-0.081575,-0.152859,2.111307,0.449853,22.296000,0.033000 
758,0,43.684383,-72.233469,43.684310,-72.233300,0.020000,-0.830000,1.570000,0.000000,10.000000,3.057413,0.277999,0.260000,0.030000,-0.030000,-0.020000,0.000000,-0.030000,1.517186,-1.833308,15.862810,1.570000,0.000000,10.000000,0.000000,0.000000,-0.083039,-0.153526,2.111307,0.450318,22.296000,0.033000 
759,0,43.684383,-72.233469,43.684310,-72.233300,0.020000,-0.830000,1.570000,0.000000,10.000000,3.057413,0.277999,0.260000,0.030000,-0.030000,-0.020000,0.000000,-0.030000,1.517186,-1.833308,15.862810,1.570000,0.000000,10.000000,0.000000,0.000000,-0.083039,-0.153526,2.111307,0.450318,22.296000,0.033000 
760,0,43.684383,-72.233469,43.684310,-72.233300,0.020000,-0.830000,1.570000,0.000000,10.000000,3.057413,0.277999,0.260000,0.030000,-0.030000,-0.020000,0.000000,-0.030000,1.517186,-1.833308,15.862810,1.570000,0.000000,10.000000,0.000000,0.000000,-0.083039,-0.153526,2.111307,0.450318,22.296000,0.033000 
761,0,43.684383,-72.233469,43.684310,-72.233300,0.020000,-0.830000,1.570000,0.000000,10.000000,3.057413,0.277999,0.260000,0.030000,-0.030000,-0.020000,0.000000,-0.030000,1.517186,-1.833308,15.862810,1.570000,0.000000,10.000000,0.000000,0.000000,-0.083039,-0.153526,2.111307,0.450318,22.296000,0.033000 
762,0,43.684383,-72.233469,43.684309,-72.233301,0.020000,-0.830000,1.570000,0.000000,10.000000,3.057413,0.277999,0.260000,0.030000,-0.030000,-0.020000,0.020000,-0.030000,1.517206,-1.838826,15.868622,1.570000,0.000000,10.000000,0.000000,0.000000,-0.079059,-0.153986,2.116825,0.450298,22.296000,0.033000 
763,0,43.684383,-72.233469,43.684309,-72.233301,0.020000,-0.830000,1.570000,0.000000,10.000000,3.057413,0.272514,0.260000,0.030000,-0.030000,-0.020000,0.020000,-0.030000,1.517206,-1.844311,15.868622,1.570000,0.000000,10.000000,0.000000,0.000000,-0.074471,-0.153679,2.116825,0.450313,22.296000,0.033000 
764,0,43.684383,-72.233469,43.684309,-72.233301,0.020000,-0.830000,1.570000,0.000000,10.000000,3.057413,0.272514,0.260000,0.030000,-0.030000,-0.020000,0.020000,-0.030000,1.517206,-1.844311,15.868622,1.570000,0.000000,10.000000,0.000000,0.000000,-0.074809,-0.153679,2.116825,0.450313,22.296000,0.033000 
765,0,43.684383,-72.233469,43.684309,-72.233301,0.020000,-0.830000,1.570000,0.000000,10.000000,3.057413,0.272514,0.260000,0.030000,-0.030000,-0.020000,0.020000,-0.030000,1.517206,-1.844311,15.868622,1.570000,0.000000,10.000000,0.000000,0.000000,-0.074809,-0.153679,2.116825,0.450313,22.296000,0.033000 
766,0,43.684383,-72.233469,43.684309,-72.233301,0.020000,-0.830000,1.570000,0.000000,10.000000,3.057413,0.272514,0.260000,0.030000,-0.030000,-0.020000,0.020000,-0.030000,1.517206,-1.844311,15.868622,1.570000,0.000000,10.000000,0.000000,0.000000,-0.074809,-0.153679,2.116825,0.450313,22.296000,0.033000 
767,0,43.684383,-72.233469,43.684309,-72.233301,0.020000,-0.830000,1.570000,0.000000,10.000000,3.057413,0.272514,0.260000,0.030000,-0.030000,-0.020000,0.020000,-0.030000,1.517206,-1.844311,15.868622,1.570000,0.000000,10.000000,0.000000,0.000000,-0.074809,-0.153679,2.116825,0.450313,22.298000,0.042000 
768,0,43.684383,-72.233469,43.684309,-72.233301,0.020000,-0.830000,1.570000,0.000000,10.000000,3.057413,0.272514,0.260000,0.030000,-0.030000,-0.020000,0.020000,-0.030000,1.517206,-1.844311,15.868622,1.570000,0.000000,10.000000,0.000000,0.000000,-0.074809,-0.153679,2.116825,0.450313,22.298000,0.042000 
769,0,43.684383,-72.233469,43.684308,-72.233301,0.020000,-0.820000,1.570000,0.000000,10.000000,3.057413,0.272514,0.260000,0.030000,-0.030000,0.010000,0.010000,-0.030000,1.517817,-1.848629,15.862757,1.570000,0.000000,10.000000,0.000000,0.000000,-0.070649,-0.153126,2.121143,0.451424,22.298000,0.042000 
770,0,43.684383,-72.233469,43.684308,-72.233301,0.020000,-0.820000,1.570000,0.000000,10.000000,3.057413,0.272514,0.260000,0.030000,-0.030000,0.010000,0.010000,-0.030000,1.517817,-1.848629,15.862757,1.570000,0.000000,10.000000,0.000000,0.000000,-0.071267,-0.153489,2.121143,0.450909,22.298000,0.042000 
771,0,43.684383,-72.233469,43.684308,-72.233301,0.020000,-0.820000,1.570000,0.000000,10.000000,3.057413,0.272514,0.260000,0.030000,-0.030000,0.010000,0.010000,-0.030000,1.517817,-1.848629,15.862757,1.570000,0.000000,10.000000,0.000000,0.000000,-0.071267,-0.153489,2.121143,0.450909,22.299000,0.040000 
772,0,43.684383,-72.233469,43.684308,-72.233301,0.020000,-0.820000,1.570000,0.000000,10.000000,3.057413,0.272514,0.260000,0.030000,-0.030000,0.010000,0.010000,-0.030000,1.517817,-1.848629,15.862757,1.570000,0.000000,10.000000,0.000000,0.000000,-0.071267,-0.153489,2.121143,0.450909,22.299000,0.040000 
773,0,43.684383,-72.233469,43.684309,-72.233303,0.020000,-0.740000,1.570000,0.000000,10.000000,3.057413,0.272514,0.260000,0.030000,-0.030000,0.040000,0.030000,-0.010000,1.522474,-1.849360,15.733836,1.570000,0.000000,10.000000,0.000000,0.000000,-0.060098,-0.142619,2.121874,0.460038,22.299000,0.040000 
774,0,43.684383,-72.233469,43.684309,-72.233303,0.020000,-0.740000,1.570000,0.000000,10.000000,3.057413,0.134577,0.260000,0.030000,-0.030000,0.040000,0.030000,-0.010000,1.522474,-1.987297,15.733836,1.570000,0.000000,10.000000,0.000000,0.000000,0.097616,-0.149791,2.121874,0.455731,22.299000,0.040000 
775,0,43.684383,-72.233469,43.684309,-72.233303,0.020000,-0.740000,1.570000,0.000000,10.000000,3.057413,0.134577,0.260000,0.030000,-0.030000,0.040000,0.030000,-0.010000,1.522474,-1.987297,15.733836,1.570000,0.000000,10.000000,0.000000,0.000000,0.078825,-0.149791,2.121874,0.455731,22.299000,0.040000 
776,0,43.684383,-72.233469,43.684309,-72.233303,0.020000,-0.740000,1.570000,0.000000,10.000000,-3.074085,0.134577,0.260000,0.030000,-0.030000,0.040000,0.030000,-0.010000,1.522474,-1.987297,15.733836,1.570000,0.000000,10.000000,0.000000,0.000000,0.078825,-0.149791,2.121874,0.455731,22.299000,0.040000 
777,0,43.684383,-72.233469,43.684309,-72.233303,0.020000,-0.740000,1.570000,0.000000,10.000000,-3.074085,0.134577,0.260000,0.030000,-0.030000,0.040000,0.030000,-0.010000,1.522474,-1.987297,15.733836,1.570000,0.000000,10.000000,0.000000,0.000000,0.078825,-0.149791,2.121874,0.455731,22.299000,0.040000 
778,0,43.684383,-72.233469,43.684310,-72.233303,0.020000,-0.730000,1.570000,0.000000,10.000000,-3.074085,0.134577,0.260000,0.030000,-0.030000,0.010000,0.000000,-0.010000,1.522965,-1.983333,15.685925,1.570000,0.000000,10.000000,0.000000,0.000000,0.076163,-0.145925,2.117910,0.456968,22.299000,0.040000 
779,0,43.684383,-72.233469,43.684310,-72.233303,0.020000,-0.730000,1.570000,0.000000,10.000000,-3.074085,0.129943,0.260000,0.030000,-0.030000,0.010000,0.000000,-0.010000,1.522965,-1.987967,15.685925,1.570000,0.000000,10.000000,0.000000,0.000000,0.081036,-0.148492,2.117910,0.456356,22.299000,0.040000 
780,0,43.684383,-72.233469,43.684310,-72.233303,0.020000,-0.730000,1.570000,0.000000,10.000000,-3.074085,0.129943,0.260000,0.030000,-0.030000,0.010000,0.000000,-0.010000,1.522965,-1.987967,15.685925,1.570000,0.000000,10.000000,0.000000,0.000000,0.080405,-0.148492,2.117910,0.456356,22.299000,0.040000 
781,0,43.684383,-72.233469,43.684311,-72.233303,0.020000,-0.710000,1.570000,0.000000,10.000000,-3.074085,0.125453,0.260000,0.030000,-0.030000,0.000000,0.020000,-0.010000,1.524084,-1.986984,15.633208,1.570000,0.000000,10.000000,0.000000,0.000000,0.082157,-0.144162,2.112437,0.458693,22.322000,0.029000 
782,0,43.684383,-72.233469,43.684311,-72.233303,0.020000,-0.700000,1.570000,0.000000,10.000000,-3.074085,0.120721,0.260000,0.030000,-0.030000,0.010000,0.000000,-0.010000,1.524584,-1.987698,15.585900,1.570000,0.000000,10.000000,0.000000,0.000000,0.083804,-0.143217,2.108419,0.458802,22.310000,0.042000 
783,0,43.684383,-72.233469,43.684311,-72.233303,0.020000,-0.700000,1.570000,0.000000,10.000000,-3.074085,0.120721,0.260000,0.030000,-0.030000,0.010000,0.000000,-0.010000,1.524584,-1.987698,15.585900,1.570000,0.000000,10.000000,0.000000,0.000000,0.081397,-0.145748,2.108419,0.458194,22.310000,0.042000 
784,0,43.684383,-72.233469,43.684312,-72.233303,0.020000,-0.690000,1.570000,0.000000,10.000000,-3.074085,0.116124,0.260000,0.030000,-0.030000,0.020000,0.030000,-0.010000,1.525092,-1.987373,15.540121,1.570000,0.000000,10.000000,0.000000,0.000000,0.083820,-0.142059,2.103497,0.459418,22.310000,0.042000 
785,0,43.684383,-72.233469,43.684312,-72.233303,0.020000,-0.690000,1.570000,0.000000,10.000000,-3.074085,0.116124,0.260000,0.030000,-0.030000,0.020000,0.030000,-0.010000,1.525092,-1.987373,15.540121,1.570000,0.000000,10.000000,0.000000,0.000000,0.081631,-0.144508,2.103497,0.458815,22.310000,0.042000 
786,0,43.684383,-72.233469,43.684313,-72.233303,0.020000,-0.680000,1.570000,0.000000,10.000000,-3.074085,0.111704,0.260000,0.030000,-0.030000,0.020000,0.010000,-0.010000,1.525621,-1.987462,15.500321,1.570000,0.000000,10.000000,0.000000,0.000000,0.084248,-0.141291,2.099167,0.460019,22.310000,0.042000 
787,0,43.684383,-72.233469,43.684313,-72.233303,0.020000,-0.680000,1.570000,0.000000,10.000000,3.044181,0.111704,0.260000,0.030000,-0.030000,0.020000,0.010000,-0.010000,1.525621,-1.987462,15.500321,1.570000,0.000000,10.000000,0.000000,0.000000,0.082306,-0.143426,2.099167,0.459430,22.310000,0.042000 
788,0,43.684383,-72.233469,43.684313,-72.233303,0.020000,-0.680000,1.570000,0.000000,10.000000,3.044181,0.106997,0.260000,0.030000,-0.030000,0.020000,0.000000,-0.010000,1.525523,-1.988440,15.466828,1.570000,0.000000,10.000000,0.000000,0.000000,0.085952,-0.140792,2.095437,0.459528,22.310000,0.042000 
789,0,43.684383,-72.233469,43.684313,-72.233303,0.020000,-0.680000,1.570000,0.000000,10.000000,3.069644,0.106997,0.260000,0.030000,-0.030000,0.020000,0.000000,-0.010000,1.525523,-1.988440,15.466828,1.570000,0.000000,10.000000,0.000000,0.000000,0.084136,-0.142547,2.095437,0.459454,22.310000,0.042000 
790,0,43.684383,-72.233469,43.684313,-72.233303,0.020000,-0.680000,1.570000,0.000000,10.000000,3.069644,0.106997,0.260000,0.030000,-0.030000,0.020000,0.000000,-0.010000,1.525523,-1.988440,15.466828,1.570000,0.000000,10.000000,0.000000,0.000000,0.084136,-0.142547,2.095437,0.459454,22.310000,0.042000 
791,0,43.684383,-72.233469,43.684313,-72.233303,0.020000,-0.680000,1.570000,0.000000,10.000000,3.069644,0.106997,0.260000,0.030000,-0.030000,0.020000,0.000000,-0.010000,1.525523,-1.988440,15.466828,1.570000,0.000000,10.000000,0.000000,0.000000,0.084136,-0.142547,2.095437,0.459454,22.372000,0.040000 
792,0,43.684383,-72.233469,43.684314,-72.233303,0.020000,-0.660000,1.570000,0.000000,10.000000,3.069644,0.102150,0.260000,0.030000,-0.030000,0.010000,0.010000,-0.010000,1.526668,-1.988549,15.414638,1.570000,0.000000,10.000000,0.000000,0.000000,0.087410,-0.138273,2.090699,0.461777,22.372000,0.040000 
793,0,43.684383,-72.233469,43.684314,-72.233303,0.020000,-0.660000,1.570000,0.000000,10.000000,3.069644,0.102150,0.260000,0.030000,-0.030000,0.010000,0.010000,-0.010000,1.526668,-1.988549,15.414638,1.570000,0.000000,10.000000,0.000000,0.000000,0.084927,-0.141103,2.090699,0.460664,22.372000,0.040000 
794,0,43.684387,-72.233430,43.684323,-72.233305,0.020000,-0.690000,1.570000,0.000000,10.000000,3.069644,0.102150,0.080000,0.180000,0.030000,0.010000,-0.010000,-0.020000,1.513423,-2.085424,12.381987,1.570000,0.000000,10.000000,0.000000,0.000000,0.376982,0.098694,2.187575,0.468685,22.372000,0.040000 
795,0,43.684387,-72.233430,43.684323,-72.233305,0.020000,-0.690000,1.570000,0.000000,10.000000,3.097379,0.011019,0.080000,0.180000,0.030000,0.010000,-0.010000,-0.020000,1.513423,-2.176556,12.381987,1.570000,0.000000,10.000000,0.000000,0.000000,0.383473,-0.060865,2.187575,0.461616,22.372000,0.040000 
796,0,43.684387,-72.233430,43.684323,-72.233305,0.020000,-0.690000,1.570000,0.000000,10.000000,3.088799,0.011019,0.080000,0.180000,0.030000,0.020000,-0.010000,-0.020000,1.513364,-2.175086,12.369158,1.570000,0.000000,10.000000,0.000000,0.000000,0.364729,-0.059844,2.186106,0.461667,22.372000,0.040000 
797,0,43.684387,-72.233430,43.684323,-72.233305,0.020000,-0.690000,1.570000,0.000000,10.000000,3.088799,0.008574,0.080000,0.180000,0.030000,0.020000,-0.010000,-0.020000,1.513364,-2.177532,12.369158,1.570000,0.000000,10.000000,0.000000,0.000000,0.368442,-0.060523,2.186106,0.461631,22.373000,0.026000 
798,0,43.684387,-72.233430,43.684323,-72.233305,0.020000,-0.690000,1.570000,0.000000,10.000000,3.088799,0.008574,0.080000,0.180000,0.030000,0.010000,-0.020000,-0.020000,1.513245,-2.174584,12.343580,1.570000,0.000000,10.000000,0.000000,0.000000,0.364037,-0.058487,2.183158,0.461732,22.321000,0.038000 
799,0,43.684391,-72.233427,43.684324,-72.233305,0.020000,-0.690000,1.570000,0.000000,10.000000,3.088799,0.006059,0.040000,0.030000,0.020000,0.000000,-0.020000,-0.020000,1.513284,-2.213451,12.352073,1.570000,0.000000,10.000000,0.000000,0.000000,0.424481,-0.060518,2.219511,0.461626,22.318000,0.033000 
800,0,43.684391,-72.233427,43.684324,-72.233305,0.020000,-0.700000,1.570000,0.000000,10.000000,3.088799,-0.001497,0.040000,0.030000,0.020000,0.000000,-0.020000,-0.020000,1.512288,-2.218915,12.313058,1.570000,0.000000,10.000000,0.000000,0.000000,0.426592,-0.056931,2.217418,0.460762,22.318000,0.033000 
801,0,43.684391,-72.233427,43.684324,-72.233306,0.020000,-0.690000,1.570000,0.000000,10.000000,3.088799,-0.006534,0.040000,0.030000,0.020000,-0.010000,-0.030000,-0.020000,1.512883,-2.222240,12.266519,1.570000,0.000000,10.000000,0.000000,0.000000,0.429739,-0.055325,2.215706,0.462380,22.318000,0.033000 
802,0,43.684391,-72.233427,43.684324,-72.233306,0.020000,-0.690000,1.570000,0.000000,10.000000,3.088799,-0.010392,0.040000,0.030000,0.020000,-0.010000,-0.030000,-0.020000,1.512883,-2.226098,12.266519,1.570000,0.000000,10.000000,0.000000,0.000000,0.434463,-0.057788,2.215706,0.461748,22.311000,0.034000 
803,0,43.684391,-72.233430,43.684324,-72.233306,0.020000,-0.690000,1.570000,0.000000,10.000000,3.088799,-0.010392,0.020000,0.030000,0.020000,-0.010000,-0.030000,-0.020000,1.513994,-2.220564,12.506155,1.570000,0.000000,10.000000,0.000000,0.000000,0.422328,-0.076857,2.210172,0.460808,22.311000,0.034000 
804,0,43.684391,-72.233429,43.684327,-72.233306,0.020000,-0.650000,1.570000,0.000000,10.000000,3.088799,-0.047197,0.010000,0.030000,0.010000,-0.010000,-0.010000,-0.020000,1.515513,-2.244088,12.125473,1.570000,0.000000,10.000000,0.000000,0.000000,0.465533,-0.034091,2.196891,0.467116,22.311000,0.034000 
805,0,43.684391,-72.233425,43.684327,-72.233306,0.020000,-0.650000,1.570000,0.000000,10.000000,3.035336,-0.055822,0.010000,0.020000,0.020000,-0.010000,-0.010000,-0.020000,1.514425,-2.262377,11.891812,1.570000,0.000000,10.000000,0.000000,0.000000,0.484178,-0.035602,2.206555,0.464992,22.311000,0.034000 
806,0,43.684389,-72.233427,43.684328,-72.233306,0.020000,-0.660000,1.570000,0.000000,10.000000,3.035336,-0.064468,0.020000,0.010000,0.020000,0.000000,0.020000,-0.020000,1.513371,-2.244843,11.847899,1.570000,0.000000,10.000000,0.000000,0.000000,0.451487,-0.044413,2.180376,0.463481,22.254000,0.039000 
807,0,43.684389,-72.233427,43.684328,-72.233306,0.020000,-0.670000,1.570000,0.000000,10.000000,3.035336,-0.071991,0.020000,0.010000,0.020000,0.000000,0.030000,-0.020000,1.512468,-2.248501,11.836307,1.570000,0.000000,10.000000,0.000000,0.000000,0.460133,-0.045776,2.176510,0.462867,22.344000,0.034000 
808,0,43.684385,-72.233425,43.684329,-72.233306,0.020000,-0.660000,1.570000,0.000000,10.000000,3.035336,-0.078909,0.000000,-0.020000,0.030000,0.020000,0.020000,-0.020000,1.511201,-2.227757,11.417080,1.570000,0.000000,10.000000,0.000000,0.000000,0.431086,-0.013165,2.148847,0.466114,22.344000,0.034000 
809,0,43.684385,-72.233425,43.684329,-72.233306,0.020000,-0.650000,1.570000,0.000000,10.000000,3.035336,-0.084434,0.000000,-0.020000,0.030000,0.040000,0.010000,-0.020000,1.512020,-2.229238,11.405767,1.570000,0.000000,10.000000,0.000000,0.000000,0.429448,-0.034437,2.144804,0.465460,22.344000,0.034000 
810,0,43.684385,-72.233425,43.684329,-72.233306,0.020000,-0.640000,1.570000,0.000000,10.000000,3.061069,-0.089563,0.000000,-0.020000,0.030000,0.010000,-0.020000,-0.020000,1.512808,-2.230698,11.387890,1.570000,0.000000,10.000000,0.000000,0.000000,0.430993,-0.033659,2.141134,0.466030,22.344000,0.034000 
811,0,43.684385,-72.233425,43.684330,-72.233306,0.020000,-0.630000,1.570000,0.000000,10.000000,3.061069,-0.089563,0.000000,-0.020000,0.030000,0.030000,-0.010000,-0.020000,1.513465,-2.227332,11.343894,1.570000,0.000000,10.000000,0.000000,0.000000,0.425677,-0.031158,2.137769,0.466686,22.344000,0.034000 
812,0,43.684375,-72.233434,43.684330,-72.233306,0.020000,-0.630000,1.570000,0.000000,10.000000,3.061069,-0.097921,0.010000,-0.010000,0.020000,0.000000,0.010000,-0.020000,1.514218,-2.122047,11.494711,1.570000,0.000000,10.000000,0.000000,0.000000,0.274182,-0.045427,2.024126,0.465459,22.261000,0.036000 
813,0,43.684375,-72.233434,43.684330,-72.233306,0.020000,-0.630000,1.570000,0.000000,10.000000,3.044473,-0.097921,0.010000,-0.010000,0.020000,0.000000,0.010000,-0.020000,1.514218,-2.122047,11.494711,1.570000,0.000000,10.000000,0.000000,0.000000,0.295220,-0.037469,2.024126,0.465879,22.261000,0.036000 
814,0,43.684375,-72.233434,43.684331,-72.233306,0.020000,-0.630000,1.570000,0.000000,10.000000,3.044473,-0.101461,0.010000,-0.010000,0.020000,-0.030000,0.010000,-0.020000,1.513956,-2.119203,11.441610,1.570000,0.000000,10.000000,0.000000,0.000000,0.293355,-0.033258,2.017742,0.466091,22.299000,0.041000 
815,0,43.684375,-72.233434,43.684331,-72.233306,0.020000,-0.630000,1.570000,0.000000,10.000000,3.044473,-0.109525,0.010000,-0.010000,0.020000,0.000000,0.000000,-0.020000,1.513848,-2.124933,11.420006,1.570000,0.000000,10.000000,0.000000,0.000000,0.300497,-0.034346,2.015408,0.466029,22.305000,0.031000 
816,0,43.684375,-72.233434,43.684331,-72.233306,0.020000,-0.630000,1.570000,0.000000,10.000000,3.022198,-0.109525,0.010000,-0.010000,0.020000,0.000000,0.000000,-0.020000,1.513848,-2.124933,11.420006,1.570000,0.000000,10.000000,0.000000,0.000000,0.298904,-0.035485,2.015408,0.465969,22.305000,0.031000 
817,0,43.684375,-72.233434,43.684332,-72.233306,0.020000,-0.630000,1.570000,0.000000,10.000000,3.022198,-0.117293,0.010000,-0.010000,0.020000,0.000000,0.000000,-0.030000,1.513645,-2.126820,11.379529,1.570000,0.000000,10.000000,0.000000,0.000000,0.302896,-0.032276,2.009527,0.466132,22.322000,0.043000 
818,0,43.684368,-72.233454,43.684333,-72.233306,0.020000,-0.640000,1.570000,0.000000,10.000000,3.022198,-0.125031,0.040000,0.010000,0.020000,0.000000,0.020000,-0.030000,1.518157,-2.019233,12.543943,1.570000,0.000000,10.000000,0.000000,0.000000,0.098859,-0.126662,1.894202,0.460669,22.294000,0.025000 
819,0,43.684370,-72.233457,43.684333,-72.233306,0.020000,-0.640000,1.570000,0.000000,10.000000,3.013474,-0.125031,0.040000,0.010000,0.020000,0.000000,0.020000,-0.030000,1.519273,-2.021281,12.815300,1.570000,0.000000,10.000000,0.000000,0.000000,0.151822,-0.086800,1.896250,0.463227,22.294000,0.025000 
820,0,43.684370,-72.233457,43.684334,-72.233306,0.020000,-0.640000,1.570000,0.000000,10.000000,3.013474,-0.132119,0.040000,0.010000,0.020000,0.000000,0.030000,-0.030000,1.519341,-2.022432,12.832267,1.570000,0.000000,10.000000,0.000000,0.000000,0.164641,-0.073833,1.890314,0.463855,22.291000,0.033000 
821,0,43.684363,-72.233477,43.684334,-72.233305,0.020000,-0.640000,1.570000,0.000000,10.000000,3.036101,-0.139533,0.010000,-0.050000,0.000000,-0.010000,0.020000,-0.030000,1.524275,-1.934169,14.192231,1.570000,0.000000,10.000000,0.000000,0.000000,-0.036272,-0.179947,1.794636,0.459609,22.291000,0.033000 
822,0,43.684371,-72.233464,43.684335,-72.233305,0.020000,-0.640000,1.570000,0.000000,10.000000,3.036101,-0.147059,0.010000,-0.020000,0.030000,-0.020000,0.030000,-0.030000,1.521732,-2.025481,13.457152,1.570000,0.000000,10.000000,0.000000,0.000000,0.206913,-0.050713,1.878421,0.465095,22.291000,0.033000 
823,0,43.684374,-72.233462,43.684335,-72.233305,0.020000,-0.640000,1.570000,0.000000,10.000000,3.062396,-0.150465,0.020000,-0.020000,0.000000,0.030000,0.000000,-0.030000,1.521464,-2.052533,13.384212,1.570000,0.000000,10.000000,0.000000,0.000000,0.202586,-0.083714,1.902068,0.463564,22.291000,0.033000 
824,0,43.684374,-72.233462,43.684335,-72.233304,0.020000,-0.640000,1.570000,0.000000,10.000000,3.062396,-0.150465,0.020000,-0.020000,0.000000,0.020000,0.000000,-0.030000,1.521494,-2.050569,13.392203,1.570000,0.000000,10.000000,0.000000,0.000000,0.192243,-0.088191,1.900105,0.463361,22.256000,0.033000 
825,0,43.684364,-72.233481,43.684335,-72.233304,0.020000,-0.640000,1.570000,0.000000,10.000000,3.075166,-0.155050,0.000000,-0.010000,0.060000,-0.010000,0.010000,-0.030000,1.525524,-1.945915,14.583526,1.570000,0.000000,10.000000,0.000000,0.000000,-0.024340,-0.181357,1.790865,0.459770,22.256000,0.033000 
826,0,43.684364,-72.233481,43.684336,-72.233304,0.020000,-0.650000,1.570000,0.000000,10.000000,3.075166,-0.157656,0.000000,-0.010000,0.060000,0.020000,0.010000,-0.040000,1.524866,-1.946047,14.592430,1.570000,0.000000,10.000000,0.000000,0.000000,0.049013,-0.119975,1.788391,0.461312,22.329000,0.040000 
827,0,43.684366,-72.233476,43.684336,-72.233304,0.020000,-0.640000,1.570000,0.000000,10.000000,3.090938,-0.160886,-0.340000,-0.080000,-0.070000,0.000000,0.000000,-0.040000,1.524433,-1.970004,14.240569,1.570000,0.000000,10.000000,0.000000,0.000000,0.103316,-0.091644,1.809118,0.463977,22.329000,0.040000 
828,0,43.684384,-72.233446,43.684336,-72.233304,0.020000,-0.630000,1.570000,0.000000,10.000000,3.090938,-0.163670,-0.620000,-0.050000,0.030000,-0.010000,-0.020000,-0.040000,1.519127,-2.170132,12.585536,1.570000,0.000000,10.000000,0.000000,0.000000,0.440186,0.020746,2.006462,0.469396,22.329000,0.040000 
829,0,43.684387,-72.233436,43.684337,-72.233304,0.020000,-0.640000,1.570000,0.000000,10.000000,-3.039545,-0.166423,-0.740000,-0.220000,0.000000,0.030000,0.010000,-0.040000,1.515935,-2.218171,12.036400,1.570000,0.000000,10.000000,0.000000,0.000000,0.440312,-0.022817,2.051748,0.465702,22.329000,0.040000 
830,0,43.684387,-72.233436,43.684337,-72.233303,0.020000,-0.650000,1.570000,0.000000,10.000000,-2.975940,-0.173100,-0.740000,-0.220000,0.000000,0.030000,0.060000,-0.040000,1.515077,-2.220946,12.030734,1.570000,0.000000,10.000000,0.000000,0.000000,0.424593,-0.051335,2.047846,0.463701,22.329000,0.040000 
831,0,43.684387,-72.233436,43.684337,-72.233303,0.020000,-0.650000,1.570000,0.000000,10.000000,-2.975940,-0.177920,-0.740000,-0.220000,0.000000,0.010000,0.010000,-0.040000,1.515092,-2.220426,12.033946,1.570000,0.000000,10.000000,0.000000,0.000000,0.422885,-0.051892,2.042506,0.464173,22.329000,0.040000 
832,0,43.684387,-72.233436,43.684338,-72.233303,0.020000,-0.660000,1.570000,0.000000,10.000000,-2.975940,-0.182992,-0.740000,-0.220000,0.000000,0.000000,0.010000,-0.040000,1.514255,-2.219334,12.033072,1.570000,0.000000,10.000000,0.000000,0.000000,0.421875,-0.051618,2.036342,0.463145,22.316000,0.040000 
833,0,43.684442,-72.233312,43.684339,-72.233302,0.020000,-0.660000,1.570000,0.000000,10.000000,-2.975940,-0.193937,0.160000,0.290000,0.040000,0.000000,-0.030000,-0.040000,1.511862,-3.267098,11.544987,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.012906,3.073161,0.465640,22.316000,0.040000 
834,0,43.684442,-72.233312,43.684339,-72.233301,0.020000,-0.660000,1.570000,0.000000,10.000000,-2.975940,-0.199740,0.160000,0.290000,0.040000,0.020000,0.000000,-0.040000,1.511701,-3.270609,11.513440,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.036175,3.070868,0.464354,22.316000,0.040000 
835,0,43.684442,-72.233312,43.684340,-72.233301,0.020000,-0.660000,1.570000,0.000000,10.000000,-2.975940,-0.205726,0.160000,0.290000,0.040000,0.010000,0.020000,-0.040000,1.511481,-3.274218,11.470883,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.034461,3.068492,0.464440,22.206000,0.028000 
836,0,43.684442,-72.233312,43.684340,-72.233301,0.020000,-0.660000,1.570000,0.000000,10.000000,-2.975940,-0.205726,0.160000,0.290000,0.040000,0.010000,0.020000,-0.040000,1.511481,-3.274218,11.470883,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.036710,3.068492,0.464316,22.269000,0.034000 
837,0,43.684500,-72.233189,43.684340,-72.233301,0.020000,-0.660000,1.570000,0.000000,10.000000,-2.975940,-0.211934,0.560000,0.250000,0.140000,0.010000,0.020000,-0.040000,1.536773,2.461092,19.990109,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,-2.673026,0.444175,22.279000,0.041000 
